,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit,0,1,2
3207,False,False,False,False,False,False,True,False,0,0,1
3208,False,False,False,False,False,False,True,False,0,0,1
3209,False,False,False,False,False,False,True,False,0,0,1
3210,False,False,False,False,False,False,True,False,0,0,1
3211,False,False,False,False,False,False,True,False,0,0,1
3212,False,False,False,False,False,False,True,False,0,0,1
3213,False,False,False,False,False,False,True,False,0,0,1
3214,False,False,False,False,True,False,True,False,0,0,1
3215,False,False,False,False,True,False,True,False,0,0,1
3216,False,False,False,False,True,False,True,True,0,1,0
3217,False,False,False,False,False,False,True,False,0,0,1
3218,False,False,False,False,False,False,True,True,0,1,0
3219,False,False,False,False,False,False,True,False,0,0,1
3220,False,False,False,False,False,False,True,False,0,0,1
3221,False,False,False,False,False,False,True,True,0,1,0
3222,False,False,False,False,True,False,True,True,0,1,0
3223,False,True,False,False,False,False,True,True,0,1,0
3224,False,True,False,False,True,False,True,True,0,1,0
3225,False,True,False,True,True,False,True,True,1,0,0
3226,False,False,False,False,False,False,True,False,0,0,1
3227,False,False,False,False,False,False,True,False,0,0,1
3228,False,False,False,False,False,False,True,False,0,0,1
3229,False,False,False,False,False,False,True,False,0,0,1
3230,False,False,False,False,False,False,True,False,0,0,1
3231,False,False,False,False,False,False,True,False,0,0,1
3232,False,False,False,False,False,False,True,False,0,0,1
3233,False,False,False,False,False,False,True,True,0,1,0
3234,False,False,False,False,False,False,True,False,0,0,1
3235,False,False,False,False,False,False,True,False,0,0,1
3236,False,False,False,False,False,False,True,False,0,0,1
3237,False,False,False,False,False,False,True,False,0,0,1
3238,False,False,False,False,False,False,True,False,0,0,1
3239,False,False,False,False,False,False,True,False,0,0,1
3240,False,False,False,False,False,False,True,False,0,0,1
3241,False,False,False,False,False,False,True,False,0,0,1
3242,False,False,False,False,False,False,True,False,0,0,1
3243,False,False,False,False,False,False,True,False,0,0,1
3244,False,False,False,False,False,False,True,False,0,0,1
3245,False,False,False,False,False,False,True,False,0,0,1
3246,False,False,False,False,False,False,True,False,0,0,1
3247,True,False,False,False,False,True,True,False,0,0,1
3248,True,False,False,False,False,False,True,False,0,0,1
3249,True,False,False,False,False,False,True,False,0,0,1
3250,True,False,False,False,False,False,True,False,0,0,1
3251,True,False,False,False,False,False,True,False,0,0,1
3252,True,False,False,False,False,False,True,False,0,0,1
3253,True,False,False,False,False,False,True,False,0,0,1
3254,True,False,False,False,False,False,True,False,0,0,1
3255,True,False,False,False,False,False,True,False,0,0,1
3256,True,False,False,False,False,False,True,False,0,0,1
3257,False,False,False,False,False,False,True,False,0,0,1
3258,False,False,False,False,False,False,True,False,0,0,1
3259,False,False,False,False,False,False,True,False,0,0,1
3260,False,False,False,False,False,False,True,False,0,0,1
3261,False,False,False,False,False,False,True,False,0,0,1
3262,False,False,True,False,False,False,True,False,0,0,1
3263,False,False,True,False,False,False,True,False,0,0,1
3264,False,False,True,False,False,False,True,False,0,0,1
3265,False,False,False,False,False,False,True,False,0,0,1
3266,False,False,False,False,False,False,True,False,0,0,1
3267,False,False,False,False,False,False,True,True,0,1,0
3268,False,False,False,False,False,False,True,False,0,0,1
3269,False,False,False,False,False,False,True,False,0,0,1
3270,False,False,False,False,False,False,True,False,0,0,1
3271,False,False,False,False,False,False,True,False,0,0,1
3272,False,False,False,False,False,True,True,False,0,0,1
3273,False,False,False,False,False,False,True,False,0,0,1
3274,False,False,False,False,False,False,True,False,0,0,1
3275,False,False,False,False,False,False,True,False,0,0,1
3276,False,False,False,False,False,False,True,False,0,0,1
3277,False,False,False,False,False,False,True,False,0,0,1
3278,False,False,True,False,False,False,True,False,0,0,1
3279,True,False,True,False,False,False,True,False,0,0,1
3280,True,False,True,False,False,False,True,False,0,0,1
3281,True,False,True,False,False,False,True,False,0,0,1
3282,True,False,True,False,False,False,True,False,0,0,1
3283,False,False,True,False,False,False,True,False,0,0,1
3284,True,False,True,False,False,False,True,False,0,0,1
3285,True,False,True,False,False,False,True,False,0,0,1
3286,False,False,True,False,False,False,True,False,0,0,1
3287,False,False,False,False,False,False,True,True,0,1,0
3288,False,False,False,False,False,False,True,False,0,0,1
3289,False,False,False,False,False,False,True,False,0,0,1
3290,False,False,False,False,False,False,True,False,0,0,1
3291,False,False,False,False,False,False,True,False,0,0,1
3292,False,False,False,False,False,False,True,False,0,0,1
3293,False,False,False,False,False,False,True,False,0,0,1
3294,False,False,False,False,False,False,True,False,0,0,1
3295,False,False,False,False,False,False,True,False,0,0,1
3296,False,False,False,False,False,False,True,False,0,0,1
3297,False,False,False,False,False,False,True,False,0,0,1
3298,False,False,False,False,False,False,True,False,0,0,1
3299,False,False,False,False,False,False,True,False,0,0,1
3300,False,False,False,False,False,False,True,False,0,0,1
3301,False,False,False,False,False,False,True,False,0,0,1
3302,False,False,False,False,False,False,True,False,0,0,1
3303,False,False,False,False,False,False,True,False,0,0,1
3304,False,False,False,False,False,False,True,False,0,0,1
3305,False,False,False,False,False,False,True,False,0,0,1
3306,False,False,False,False,False,False,True,False,0,0,1
3307,False,False,False,False,False,False,True,False,0,0,1
3308,False,False,False,False,False,False,True,False,0,0,1
3309,False,False,False,False,False,False,True,False,0,0,1
3310,False,False,False,False,False,True,True,False,0,0,1
3311,False,False,False,False,False,True,True,False,0,0,1
3312,False,False,False,False,False,False,True,False,0,0,1
3313,False,False,False,False,False,False,True,False,0,0,1
3314,False,False,False,False,False,False,True,False,0,0,1
3315,False,False,False,False,False,False,True,False,0,0,1
3316,False,False,False,False,False,False,True,False,0,0,1
3317,False,False,False,False,False,False,True,False,0,0,1
3318,False,False,False,False,False,False,True,False,0,0,1
3319,False,False,False,False,False,False,True,False,0,0,1
3320,False,False,False,False,False,False,True,True,0,1,0
3321,False,False,False,False,False,False,True,True,0,1,0
3322,False,False,False,False,False,False,True,True,0,1,0
3323,False,False,False,False,False,False,True,True,0,1,0
3324,False,False,False,False,False,False,True,True,0,1,0
3325,False,True,False,False,False,False,True,True,0,1,0
3326,False,False,False,False,False,False,True,True,0,1,0
3327,False,False,False,False,False,False,True,False,0,0,1
3328,False,False,False,False,False,False,True,False,0,0,1
3329,False,False,False,False,False,False,True,False,0,0,1
3330,False,False,False,False,False,False,True,False,0,0,1
3331,False,False,False,False,False,False,True,False,0,0,1
3332,False,False,False,False,False,False,True,False,0,0,1
3333,False,False,False,False,False,False,True,False,0,0,1
3334,False,False,False,False,False,False,True,False,0,0,1
3335,False,False,False,False,False,False,True,False,0,0,1
3336,False,False,False,False,False,False,True,False,0,0,1
3337,False,False,False,False,False,True,True,False,0,0,1
3338,False,False,False,False,False,True,True,False,0,0,1
3339,False,False,False,False,False,False,True,False,0,0,1
3340,False,False,False,False,False,False,True,False,0,0,1
3341,False,False,False,False,False,False,True,False,0,0,1
3342,False,False,False,False,False,False,True,False,0,0,1
3343,False,False,False,False,False,False,True,False,0,0,1
3344,False,False,False,False,False,False,True,False,0,0,1
3345,False,False,False,False,False,False,True,False,0,0,1
3346,False,False,False,False,False,False,True,False,0,0,1
3347,False,False,False,False,False,False,True,False,0,0,1
3348,False,False,False,False,False,False,True,False,0,0,1
3349,False,False,False,False,True,False,True,True,0,1,0
3350,False,False,False,False,False,False,True,False,0,0,1
3351,False,False,False,False,False,False,True,True,0,1,0
3352,False,False,False,False,False,False,True,False,0,0,1
3353,False,False,False,False,False,False,True,False,0,0,1
3354,False,False,False,False,False,False,True,False,0,0,1
3355,False,False,False,False,False,False,True,False,0,0,1
3356,False,False,False,False,False,False,True,False,0,0,1
3357,False,False,False,False,False,False,True,False,0,0,1
3358,False,False,False,False,False,False,True,False,0,0,1
3359,False,False,False,False,False,False,True,False,0,0,1
3360,False,False,False,False,False,False,True,False,0,0,1
3361,False,False,False,False,False,False,True,False,0,0,1
3362,False,False,False,False,False,False,True,False,0,0,1
3363,True,False,False,False,False,False,True,False,0,0,1
3364,False,False,False,False,False,False,True,False,0,0,1
3365,True,False,False,False,False,False,True,False,0,0,1
3366,False,False,False,False,False,False,True,False,0,0,1
3367,False,False,False,False,False,False,True,False,0,0,1
3368,False,False,False,False,False,False,True,False,0,0,1
3369,False,False,False,False,False,False,True,False,0,0,1
3370,False,False,False,False,False,False,True,False,0,0,1
3371,False,False,False,False,False,False,True,False,0,0,1
3372,False,False,False,False,False,False,True,False,0,0,1
3373,False,False,False,False,False,False,True,False,0,0,1
3374,False,False,False,False,False,False,True,False,0,0,1
3375,False,False,False,False,False,False,True,False,0,0,1
3376,False,False,False,False,False,False,True,False,0,0,1
3377,False,False,False,False,False,True,True,False,0,0,1
3378,False,False,False,False,False,True,True,False,0,0,1
3379,False,False,False,False,False,False,True,False,0,0,1
3380,False,False,False,False,False,False,True,False,0,0,1
3381,False,False,False,False,False,False,True,False,0,0,1
3382,False,False,False,False,False,False,True,False,0,0,1
3383,False,False,False,False,False,False,True,False,0,0,1
3384,False,False,False,False,False,False,True,False,0,0,1
3385,False,False,False,False,False,False,True,False,0,0,1
3386,False,False,False,False,False,False,True,False,0,0,1
3387,False,False,False,False,False,False,True,False,0,0,1
3388,False,False,False,False,False,False,True,False,0,0,1
3389,False,False,False,False,False,False,True,False,0,0,1
3390,False,False,False,False,False,False,True,False,0,0,1
3391,False,False,False,False,False,False,True,False,0,0,1
3392,False,False,False,False,False,False,True,False,0,0,1
3393,False,False,False,False,False,False,True,False,0,0,1
3394,False,False,False,False,False,False,True,False,0,0,1
3395,False,False,False,False,False,False,True,False,0,0,1
3396,False,False,False,False,False,False,True,False,0,0,1
3397,False,False,False,False,False,True,True,False,0,0,1
3398,False,False,False,False,False,True,True,False,0,0,1
3399,True,False,True,False,False,False,True,False,0,0,1
3400,True,False,True,False,False,True,True,False,0,0,1
3401,True,False,True,False,False,True,True,False,0,0,1
3402,True,False,True,False,False,True,True,False,0,0,1
3403,True,False,True,False,False,False,True,False,0,0,1
3404,True,False,True,False,False,False,True,False,0,0,1
3405,True,False,True,False,False,False,True,False,0,0,1
3406,True,False,True,False,False,False,True,False,0,0,1
3407,True,False,True,False,False,False,True,False,0,0,1
3408,True,False,True,False,False,False,True,False,0,0,1
3409,False,False,True,False,False,False,True,False,0,0,1
3410,True,False,True,False,False,False,True,False,0,0,1
3411,True,False,True,False,False,False,True,False,0,0,1
3412,False,False,True,False,False,False,True,False,0,0,1
3413,False,False,True,False,False,False,True,False,0,0,1
3414,False,False,True,False,False,False,True,False,0,0,1
3415,False,False,True,False,False,False,True,False,0,0,1
3416,False,False,True,False,False,False,True,False,0,0,1
3417,False,False,False,False,False,False,True,False,0,0,1
3418,False,False,False,False,False,False,True,False,0,0,1
3419,False,False,False,False,False,False,True,False,0,0,1
3420,False,False,False,False,False,False,True,False,0,0,1
3421,False,False,False,False,False,False,True,False,0,0,1
3422,False,False,False,False,False,False,True,False,0,0,1
3423,False,False,False,False,False,False,True,False,0,0,1
3424,False,False,False,False,True,False,True,True,0,1,0
3425,False,True,False,False,True,False,True,True,0,1,0
3426,False,True,False,False,True,False,True,True,0,1,0
3427,False,True,False,False,False,False,True,True,0,1,0
3428,False,True,False,False,False,False,True,True,0,1,0
3429,False,True,False,False,False,False,True,True,0,1,0
3430,False,True,False,False,False,False,True,False,0,0,1
3431,False,False,False,False,False,False,True,False,0,0,1
3432,False,True,False,False,False,False,True,True,0,1,0
