,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit
3153,False,False,False,False,False,False,True,False
3154,False,False,False,False,False,False,True,False
3155,False,False,False,False,False,False,True,False
3156,False,False,False,False,False,False,True,False
3157,False,False,False,False,False,False,True,False
3158,False,False,False,False,False,False,True,False
3159,False,False,False,False,False,False,True,False
3160,False,False,False,False,False,False,True,False
3161,False,False,False,False,False,False,True,False
3162,False,False,False,False,False,True,True,False
3163,False,False,False,False,False,False,True,False
3164,False,False,False,False,False,False,True,False
3165,False,False,False,False,False,False,True,False
3166,False,False,False,False,False,False,True,False
3167,False,False,False,False,False,False,True,False
3168,False,False,False,False,False,False,True,False
3169,False,False,False,False,False,False,True,False
3170,False,False,False,False,False,False,True,False
3171,False,False,False,False,False,False,True,False
3172,False,False,False,False,False,False,True,False
3173,False,False,False,False,False,False,True,False
3174,True,False,False,False,False,False,True,False
3175,True,False,False,False,False,False,True,False
3176,False,False,False,False,False,False,True,False
3177,False,False,False,False,False,False,True,False
3178,False,False,False,False,False,False,True,False
3179,False,False,False,False,False,False,True,False
3180,True,False,False,False,False,False,True,False
3181,False,False,False,False,False,False,True,False
3182,True,False,False,False,False,True,True,False
3183,False,False,True,False,False,False,True,False
3184,True,False,True,False,False,False,True,False
3185,True,False,True,False,False,False,True,False
3186,True,False,True,False,False,False,True,False
3187,True,False,True,False,False,False,True,False
3188,True,False,True,False,False,False,True,False
3189,False,False,True,False,False,False,True,False
3190,False,False,True,False,False,False,True,False
3191,True,False,True,False,False,True,True,False
3192,True,False,True,False,False,False,True,False
3193,True,False,True,False,False,False,True,False
3194,False,False,True,False,False,False,True,False
3195,True,False,True,False,False,False,True,False
3196,True,False,True,False,False,False,True,False
3197,True,False,True,False,False,False,True,False
3198,False,False,True,False,False,False,True,False
3199,True,False,True,False,False,False,True,False
3200,True,False,True,False,False,False,True,False
3201,False,False,True,False,False,False,True,False
3202,False,False,True,False,False,False,True,False
3203,False,False,True,False,False,False,True,False
3204,False,False,False,False,False,False,True,False
3205,False,False,False,False,False,False,True,False
3206,False,False,False,False,False,False,True,False
3207,False,False,False,False,False,False,True,False
3208,False,False,False,False,False,False,True,False
3209,False,False,False,False,False,False,True,False
3210,False,False,False,False,False,False,True,False
3211,False,False,False,False,False,False,True,False
3212,False,False,False,False,False,False,True,False
3213,False,False,False,False,False,False,True,False
3214,False,False,False,False,True,False,True,False
3215,False,False,False,False,True,False,True,False
3216,False,False,False,False,True,False,True,True
3217,False,False,False,False,False,False,True,False
3218,False,False,False,False,False,False,True,True
3219,False,False,False,False,False,False,True,False
3220,False,False,False,False,False,False,True,False
3221,False,False,False,False,False,False,True,True
3222,False,False,False,False,True,False,True,True
3223,False,True,False,False,False,False,True,True
3224,False,True,False,False,True,False,True,True
3225,False,True,False,True,True,False,True,True
3226,False,False,False,False,False,False,True,False
3227,False,False,False,False,False,False,True,False
3228,False,False,False,False,False,False,True,False
3229,False,False,False,False,False,False,True,False
3230,False,False,False,False,False,False,True,False
3231,False,False,False,False,False,False,True,False
3232,False,False,False,False,False,False,True,False
3233,False,False,False,False,False,False,True,True
3234,False,False,False,False,False,False,True,False
3235,False,False,False,False,False,False,True,False
3236,False,False,False,False,False,False,True,False
3237,False,False,False,False,False,False,True,False
3238,False,False,False,False,False,False,True,False
3239,False,False,False,False,False,False,True,False
3240,False,False,False,False,False,False,True,False
3241,False,False,False,False,False,False,True,False
3242,False,False,False,False,False,False,True,False
3243,False,False,False,False,False,False,True,False
3244,False,False,False,False,False,False,True,False
3245,False,False,False,False,False,False,True,False
3246,False,False,False,False,False,False,True,False
3247,True,False,False,False,False,True,True,False
3248,True,False,False,False,False,False,True,False
3249,True,False,False,False,False,False,True,False
3250,True,False,False,False,False,False,True,False
3251,True,False,False,False,False,False,True,False
3252,True,False,False,False,False,False,True,False
3253,True,False,False,False,False,False,True,False
3254,True,False,False,False,False,False,True,False
3255,True,False,False,False,False,False,True,False
3256,True,False,False,False,False,False,True,False
3257,False,False,False,False,False,False,True,False
3258,False,False,False,False,False,False,True,False
3259,False,False,False,False,False,False,True,False
3260,False,False,False,False,False,False,True,False
3261,False,False,False,False,False,False,True,False
3262,False,False,True,False,False,False,True,False
3263,False,False,True,False,False,False,True,False
3264,False,False,True,False,False,False,True,False
3265,False,False,False,False,False,False,True,False
3266,False,False,False,False,False,False,True,False
3267,False,False,False,False,False,False,True,True
3268,False,False,False,False,False,False,True,False
3269,False,False,False,False,False,False,True,False
3270,False,False,False,False,False,False,True,False
3271,False,False,False,False,False,False,True,False
3272,False,False,False,False,False,True,True,False
3273,False,False,False,False,False,False,True,False
3274,False,False,False,False,False,False,True,False
3275,False,False,False,False,False,False,True,False
3276,False,False,False,False,False,False,True,False
3277,False,False,False,False,False,False,True,False
3278,False,False,True,False,False,False,True,False
3279,True,False,True,False,False,False,True,False
3280,True,False,True,False,False,False,True,False
3281,True,False,True,False,False,False,True,False
3282,True,False,True,False,False,False,True,False
3283,False,False,True,False,False,False,True,False
3284,True,False,True,False,False,False,True,False
3285,True,False,True,False,False,False,True,False
3286,False,False,True,False,False,False,True,False
3287,False,False,False,False,False,False,True,True
3288,False,False,False,False,False,False,True,False
3289,False,False,False,False,False,False,True,False
3290,False,False,False,False,False,False,True,False
3291,False,False,False,False,False,False,True,False
3292,False,False,False,False,False,False,True,False
3293,False,False,False,False,False,False,True,False
3294,False,False,False,False,False,False,True,False
3295,False,False,False,False,False,False,True,False
